fips,county_name,variable,value
01017,"Chambers County, Alabama",prop_health_insurance,0.8968783832551426
01017,"Chambers County, Alabama",prop_low_ratio_ip,0.18367824155267157
01019,"Cherokee County, Alabama",total_pop_18plus,20658
01019,"Cherokee County, Alabama",prop_white,0.9285410956259893
01019,"Cherokee County, Alabama",prop_foreign_born,0.009342627553490173
01019,"Cherokee County, Alabama",median_age,46.5
01019,"Cherokee County, Alabama",median_income,41919
01019,"Cherokee County, Alabama",median_rent,620
01019,"Cherokee County, Alabama",prop_less_than_hs,0.18427466355833422
01019,"Cherokee County, Alabama",prop_bachelor_above,0.1275299353608138
01019,"Cherokee County, Alabama",prop_unemployed,0.021645628798503975
01019,"Cherokee County, Alabama",prop_nilf,0.511781206171108
01019,"Cherokee County, Alabama",prop_health_insurance,0.9135200499297862
01019,"Cherokee County, Alabama",prop_low_ratio_ip,0.20281921445189544
01021,"Chilton County, Alabama",total_pop_18plus,33420
01021,"Chilton County, Alabama",prop_white,0.8361139484734991
01021,"Chilton County, Alabama",prop_foreign_born,0.048144823459006586
01021,"Chilton County, Alabama",median_age,38.7
01021,"Chilton County, Alabama",median_income,47468
01021,"Chilton County, Alabama",median_rent,726
01021,"Chilton County, Alabama",prop_less_than_hs,0.18218731278705985
01021,"Chilton County, Alabama",prop_bachelor_above,0.12723823470678294
01021,"Chilton County, Alabama",prop_unemployed,0.03445602549745887
01021,"Chilton County, Alabama",prop_nilf,0.4623137221121544
01021,"Chilton County, Alabama",prop_health_insurance,0.8700772995471802
01021,"Chilton County, Alabama",prop_low_ratio_ip,0.2183406113537118
01023,"Choctaw County, Alabama",total_pop_18plus,10322
01023,"Choctaw County, Alabama",prop_white,0.5676595744680851
01023,"Choctaw County, Alabama",prop_foreign_born,0.007944196861073435
01023,"Choctaw County, Alabama",median_age,46.3
01023,"Choctaw County, Alabama",median_income,35892
01023,"Choctaw County, Alabama",median_rent,525
01023,"Choctaw County, Alabama",prop_less_than_hs,0.1861935898810162
01023,"Choctaw County, Alabama",prop_bachelor_above,0.11930539178904491
01023,"Choctaw County, Alabama",prop_unemployed,0.03350491343004212
01023,"Choctaw County, Alabama",prop_nilf,0.5759475900795508
01023,"Choctaw County, Alabama",prop_health_insurance,0.8966083150984683
01023,"Choctaw County, Alabama",prop_low_ratio_ip,0.2313953488372093
01025,"Clarke County, Alabama",total_pop_18plus,18841
01025,"Clarke County, Alabama",prop_white,0.5297165119363395
01025,"Clarke County, Alabama",prop_foreign_born,0.0024414839976646674
01025,"Clarke County, Alabama",median_age,42.5
01025,"Clarke County, Alabama",median_income,37404
01025,"Clarke County, Alabama",median_rent,555
01025,"Clarke County, Alabama",prop_less_than_hs,0.19433512224209898
01025,"Clarke County, Alabama",prop_bachelor_above,0.12224209898628503
01025,"Clarke County, Alabama",prop_unemployed,0.055248618784530384
01025,"Clarke County, Alabama",prop_nilf,0.5458358911397585
01025,"Clarke County, Alabama",prop_health_insurance,0.9032569461932343
01025,"Clarke County, Alabama",prop_low_ratio_ip,0.2255386789120452
01027,"Clay County, Alabama",total_pop_18plus,10559
01027,"Clay County, Alabama",prop_white,0.8316712903951413
01027,"Clay County, Alabama",prop_foreign_born,0.022350601382706697
01027,"Clay County, Alabama",median_age,43.3
01027,"Clay County, Alabama",median_income,40845
01027,"Clay County, Alabama",median_rent,535
01027,"Clay County, Alabama",prop_less_than_hs,0.23311132254995243
01027,"Clay County, Alabama",prop_bachelor_above,0.10561370123691723
01027,"Clay County, Alabama",prop_unemployed,0.029148602527442117
01027,"Clay County, Alabama",prop_nilf,0.4610275804815054
01027,"Clay County, Alabama",prop_health_insurance,0.8965701627072035
01027,"Clay County, Alabama",prop_low_ratio_ip,0.20356371490280778
01029,"Cleburne County, Alabama",total_pop_18plus,11533
01029,"Cleburne County, Alabama",prop_white,0.9385894341646555
01029,"Cleburne County, Alabama",prop_foreign_born,0.019769357495881382
01029,"Cleburne County, Alabama",median_age,43.1
01029,"Cleburne County, Alabama",median_income,44741
01029,"Cleburne County, Alabama",median_rent,585
01029,"Cleburne County, Alabama",prop_less_than_hs,0.20971281366281844
01029,"Cleburne County, Alabama",prop_bachelor_above,0.1541837610914989
01029,"Cleburne County, Alabama",prop_unemployed,0.030229442304471613
01029,"Cleburne County, Alabama",prop_nilf,0.49020264612292747
01029,"Cleburne County, Alabama",prop_health_insurance,0.8773072747014115
01029,"Cleburne County, Alabama",prop_low_ratio_ip,0.1374146085128744
01031,"Coffee County, Alabama",total_pop_18plus,39403
01031,"Coffee County, Alabama",prop_white,0.7571909720878015
01031,"Coffee County, Alabama",prop_foreign_born,0.0488287693830419
01031,"Coffee County, Alabama",median_age,39.3
01031,"Coffee County, Alabama",median_income,55637
01031,"Coffee County, Alabama",median_rent,803
01031,"Coffee County, Alabama",prop_less_than_hs,0.1407361233105715
01031,"Coffee County, Alabama",prop_bachelor_above,0.22792055081744256
01031,"Coffee County, Alabama",prop_unemployed,0.03273218010060115
01031,"Coffee County, Alabama",prop_nilf,0.40333701386332965
01031,"Coffee County, Alabama",prop_health_insurance,0.9024165983729437
01031,"Coffee County, Alabama",prop_low_ratio_ip,0.16207172473994327
01033,"Colbert County, Alabama",total_pop_18plus,43218
01033,"Colbert County, Alabama",prop_white,0.7903635135381862
01033,"Colbert County, Alabama",prop_foreign_born,0.022930260539589985
01033,"Colbert County, Alabama",median_age,42.4
01033,"Colbert County, Alabama",median_income,48065
01033,"Colbert County, Alabama",median_rent,697
01033,"Colbert County, Alabama",prop_less_than_hs,0.1484381015939834
01033,"Colbert County, Alabama",prop_bachelor_above,0.1814728304114582
01033,"Colbert County, Alabama",prop_unemployed,0.023340447040323488
01033,"Colbert County, Alabama",prop_nilf,0.46258564528810514
01033,"Colbert County, Alabama",prop_health_insurance,0.9278901042242109
01033,"Colbert County, Alabama",prop_low_ratio_ip,0.1552341690883287
01035,"Conecuh County, Alabama",total_pop_18plus,9790
01035,"Conecuh County, Alabama",prop_white,0.5072615781829918
01035,"Conecuh County, Alabama",prop_foreign_born,0.011848825331971399
01035,"Conecuh County, Alabama",median_age,44.8
01035,"Conecuh County, Alabama",median_income,37837
01035,"Conecuh County, Alabama",median_rent,536
01035,"Conecuh County, Alabama",prop_less_than_hs,0.15668515793048796
01035,"Conecuh County, Alabama",prop_bachelor_above,0.12770293218612022
01035,"Conecuh County, Alabama",prop_unemployed,0.04269863285119873
01035,"Conecuh County, Alabama",prop_nilf,0.5380424014265901
01035,"Conecuh County, Alabama",prop_health_insurance,0.873188112397765
01035,"Conecuh County, Alabama",prop_low_ratio_ip,0.21521521521521522
01037,"Coosa County, Alabama",total_pop_18plus,8956
01037,"Coosa County, Alabama",prop_white,0.6579901459514734
01037,"Coosa County, Alabama",prop_foreign_born,0.005917820455560518
01037,"Coosa County, Alabama",median_age,48.4
01037,"Coosa County, Alabama",median_income,38990
01037,"Coosa County, Alabama",median_rent,589
01037,"Coosa County, Alabama",prop_less_than_hs,0.20002421600678047
01037,"Coosa County, Alabama",prop_bachelor_above,0.12822375590265164
01037,"Coosa County, Alabama",prop_unemployed,0.013566739606126914
01037,"Coosa County, Alabama",prop_nilf,0.5235229759299781
01037,"Coosa County, Alabama",prop_health_insurance,0.9201778121376112
01037,"Coosa County, Alabama",prop_low_ratio_ip,0.14301844185171245
01039,"Covington County, Alabama",total_pop_18plus,29037
01039,"Covington County, Alabama",prop_white,0.8456989247311828
01039,"Covington County, Alabama",prop_foreign_born,0.010228329372869098
01039,"Covington County, Alabama",median_age,43.3
01039,"Covington County, Alabama",median_income,42189
01039,"Covington County, Alabama",median_rent,612
01039,"Covington County, Alabama",prop_less_than_hs,0.16585625284911107
01039,"Covington County, Alabama",prop_bachelor_above,0.15271235374563136
01039,"Covington County, Alabama",prop_unemployed,0.04510726320354986
01039,"Covington County, Alabama",prop_nilf,0.459546925566343
01039,"Covington County, Alabama",prop_health_insurance,0.8890222937757525
01039,"Covington County, Alabama",prop_low_ratio_ip,0.19085046352277307
01041,"Crenshaw County, Alabama",total_pop_18plus,10738
01041,"Crenshaw County, Alabama",prop_white,0.7135943368968506
01041,"Crenshaw County, Alabama",prop_foreign_born,0.017880424660085676
01041,"Crenshaw County, Alabama",median_age,41.7
01041,"Crenshaw County, Alabama",median_income,43163
01041,"Crenshaw County, Alabama",median_rent,537
01041,"Crenshaw County, Alabama",prop_less_than_hs,0.20804953560371517
01041,"Crenshaw County, Alabama",prop_bachelor_above,0.1740970072239422
01041,"Crenshaw County, Alabama",prop_unemployed,0.018085297822566133
01041,"Crenshaw County, Alabama",prop_nilf,0.46670865574950515
01041,"Crenshaw County, Alabama",prop_health_insurance,0.912938064800529
01041,"Crenshaw County, Alabama",prop_low_ratio_ip,0.15100472813238772
01043,"Cullman County, Alabama",total_pop_18plus,64148
01043,"Cullman County, Alabama",prop_white,0.9511303151364465
01043,"Cullman County, Alabama",prop_foreign_born,0.029478705493546174
01043,"Cullman County, Alabama",median_age,40.8
01043,"Cullman County, Alabama",median_income,44918
01043,"Cullman County, Alabama",median_rent,706
01043,"Cullman County, Alabama",prop_less_than_hs,0.18445761008904132
01043,"Cullman County, Alabama",prop_bachelor_above,0.13865502546512837
01043,"Cullman County, Alabama",prop_unemployed,0.02765636774679729
01043,"Cullman County, Alabama",prop_nilf,0.4562471740768651
01043,"Cullman County, Alabama",prop_health_insurance,0.8890935483477476
01043,"Cullman County, Alabama",prop_low_ratio_ip,0.1595438954296839
01045,"Dale County, Alabama",total_pop_18plus,37892
01045,"Dale County, Alabama",prop_white,0.7235627168861741
01045,"Dale County, Alabama",prop_foreign_born,0.03900559484851684
01045,"Dale County, Alabama",median_age,37.3
01045,"Dale County, Alabama",median_income,47214
01045,"Dale County, Alabama",median_rent,730
01045,"Dale County, Alabama",prop_less_than_hs,0.1387985317377421
01045,"Dale County, Alabama",prop_bachelor_above,0.18138410576263095
01045,"Dale County, Alabama",prop_unemployed,0.03981928172141818
01045,"Dale County, Alabama",prop_nilf,0.4357914082242132
01045,"Dale County, Alabama",prop_health_insurance,0.8839746775273859
01045,"Dale County, Alabama",prop_low_ratio_ip,0.1863363963244107
01047,"Dallas County, Alabama",total_pop_18plus,29720
01047,"Dallas County, Alabama",prop_white,0.27857671971187004
01047,"Dallas County, Alabama",prop_foreign_born,0.014737550471063256
01047,"Dallas County, Alabama",median_age,39.6
01047,"Dallas County, Alabama",median_income,33845
01047,"Dallas County, Alabama",median_rent,643
01047,"Dallas County, Alabama",prop_less_than_hs,0.18156488549618321
01047,"Dallas County, Alabama",prop_bachelor_above,0.14709923664122138
01047,"Dallas County, Alabama",prop_unemployed,0.058058840778027566
01047,"Dallas County, Alabama",prop_nilf,0.4740820382497638
01047,"Dallas County, Alabama",prop_health_insurance,0.8889889143239281
01047,"Dallas County, Alabama",prop_low_ratio_ip,0.29821843532145625
01049,"DeKalb County, Alabama",total_pop_18plus,53800
01049,"DeKalb County, Alabama",prop_white,0.8543542280185107
01049,"DeKalb County, Alabama",prop_foreign_born,0.09018587360594796
01049,"DeKalb County, Alabama",median_age,39.5
01049,"DeKalb County, Alabama",median_income,40440
01049,"DeKalb County, Alabama",median_rent,628
01049,"DeKalb County, Alabama",prop_less_than_hs,0.25155240675140655
01049,"DeKalb County, Alabama",prop_bachelor_above,0.13015211502396332
01049,"DeKalb County, Alabama",prop_unemployed,0.02173254176249309
01049,"DeKalb County, Alabama",prop_nilf,0.4493234208696582
01049,"DeKalb County, Alabama",prop_health_insurance,0.8632850721082261
01049,"DeKalb County, Alabama",prop_low_ratio_ip,0.23396370374407324
01051,"Elmore County, Alabama",total_pop_18plus,62915
01051,"Elmore County, Alabama",prop_white,0.75303164744158535
01051,"Elmore County, Alabama",prop_foreign_born,0.024350313915600413
01051,"Elmore County, Alabama",median_age,38.7
01051,"Elmore County, Alabama",median_income,60891
01051,"Elmore County, Alabama",median_rent,892
01051,"Elmore County, Alabama",prop_less_than_hs,0.13376000570481164
01051,"Elmore County, Alabama",prop_bachelor_above,0.2506551619631683
01051,"Elmore County, Alabama",prop_unemployed,0.025349087003222342
01051,"Elmore County, Alabama",prop_nilf,0.44198250728862976
01051,"Elmore County, Alabama",prop_health_insurance,0.925777661110382
01051,"Elmore County, Alabama",prop_low_ratio_ip,0.1306084533209475
01053,"Escambia County, Alabama",total_pop_18plus,28769
01053,"Escambia County, Alabama",prop_white,0.6220956904228621
01053,"Escambia County, Alabama",prop_foreign_born,0.008898467100003476
01053,"Escambia County, Alabama",median_age,40
01053,"Escambia County, Alabama",median_income,36275
01053,"Escambia County, Alabama",median_rent,616
01053,"Escambia County, Alabama",prop_less_than_hs,0.1886383850883638
01053,"Escambia County, Alabama",prop_bachelor_above,0.12467612823388376
01053,"Escambia County, Alabama",prop_unemployed,0.053022162525184685
01053,"Escambia County, Alabama",prop_nilf,0.5176292813969107
01053,"Escambia County, Alabama",prop_health_insurance,0.8578531734425271
01053,"Escambia County, Alabama",prop_low_ratio_ip,0.23444319740616038
01055,"Etowah County, Alabama",total_pop_18plus,80579
01055,"Etowah County, Alabama",prop_white,0.7983318410090707
01055,"Etowah County, Alabama",prop_foreign_born,0.03292421102272304
01055,"Etowah County, Alabama",median_age,41.4
01055,"Etowah County, Alabama",median_income,44637
01055,"Etowah County, Alabama",median_rent,669
01055,"Etowah County, Alabama",prop_less_than_hs,0.15447301199466903
01055,"Etowah County, Alabama",prop_bachelor_above,0.17790704131497112
01055,"Etowah County, Alabama",prop_unemployed,0.03002090290958891
01055,"Etowah County, Alabama",prop_nilf,0.45747339083635663
01055,"Etowah County, Alabama",prop_health_insurance,0.8942603817258087
01055,"Etowah County, Alabama",prop_low_ratio_ip,0.1971607612563825
01057,"Fayette County, Alabama",total_pop_18plus,13014
01057,"Fayette County, Alabama",prop_white,0.8529162119558628
01057,"Fayette County, Alabama",prop_foreign_born,0.008990318118948824
01057,"Fayette County, Alabama",median_age,43.7
01057,"Fayette County, Alabama",median_income,39856
01057,"Fayette County, Alabama",median_rent,527
01057,"Fayette County, Alabama",prop_less_than_hs,0.17401332649923115
01057,"Fayette County, Alabama",prop_bachelor_above,0.12395352810524517
01057,"Fayette County, Alabama",prop_unemployed,0.03194816800714924
01057,"Fayette County, Alabama",prop_nilf,0.4951593684837653
01057,"Fayette County, Alabama",prop_health_insurance,0.9241671268175962
01057,"Fayette County, Alabama",prop_low_ratio_ip,0.19312945119396732
01059,"Franklin County, Alabama",total_pop_18plus,23582
01059,"Franklin County, Alabama",prop_white,0.8300387720078816
01059,"Franklin County, Alabama",prop_foreign_born,0.09854974132813163
01059,"Franklin County, Alabama",median_age,38.6
01059,"Franklin County, Alabama",median_income,43514
01059,"Franklin County, Alabama",median_rent,581
01059,"Franklin County, Alabama",prop_less_than_hs,0.2279899932646974
01059,"Franklin County, Alabama",prop_bachelor_above,0.13985374771480805
01059,"Franklin County, Alabama",prop_unemployed,0.026335250616269516
01059,"Franklin County, Alabama",prop_nilf,0.4460558751027116
01059,"Franklin County, Alabama",prop_health_insurance,0.8830603889457523
01059,"Franklin County, Alabama",prop_low_ratio_ip,0.18998565653931412
01061,"Geneva County, Alabama",total_pop_18plus,20599
01061,"Geneva County, Alabama",prop_white,0.8657304008782224
01061,"Geneva County, Alabama",prop_foreign_born,0.018835865818729064
01061,"Geneva County, Alabama",median_age,43.2
01061,"Geneva County, Alabama",median_income,41732
01061,"Geneva County, Alabama",median_rent,625
01061,"Geneva County, Alabama",prop_less_than_hs,0.1967845659163987
01061,"Geneva County, Alabama",prop_bachelor_above,0.12491961414790997
01061,"Geneva County, Alabama",prop_unemployed,0.02758136267852962
01061,"Geneva County, Alabama",prop_nilf,0.488550690704753
01061,"Geneva County, Alabama",prop_health_insurance,0.8736181769498528
01061,"Geneva County, Alabama",prop_low_ratio_ip,0.21834250941756012
01063,"Greene County, Alabama",total_pop_18plus,6440
01063,"Greene County, Alabama",prop_white,0.172873618452667
01063,"Greene County, Alabama",prop_foreign_born,0.0035714285714285713
01063,"Greene County, Alabama",median_age,40.9
01063,"Greene County, Alabama",median_income,24145
01063,"Greene County, Alabama",median_rent,612
01063,"Greene County, Alabama",prop_less_than_hs,0.20783704470913172
01063,"Greene County, Alabama",prop_bachelor_above,0.10115656827205248
01063,"Greene County, Alabama",prop_unemployed,0.04752444987775061
01063,"Greene County, Alabama",prop_nilf,0.586338630806846
01063,"Greene County, Alabama",prop_health_insurance,0.8721731769258677
01063,"Greene County, Alabama",prop_low_ratio_ip,0.3787289234760052
01065,"Hale County, Alabama",total_pop_18plus,11355
01065,"Hale County, Alabama",prop_white,0.3953001553109596
01065,"Hale County, Alabama",prop_foreign_born,0.003170409511228534
01065,"Hale County, Alabama",median_age,40.5
01065,"Hale County, Alabama",median_income,34046
01065,"Hale County, Alabama",median_rent,577
01065,"Hale County, Alabama",prop_less_than_hs,0.15996371333534926
01065,"Hale County, Alabama",prop_bachelor_above,0.14222356617276485
01065,"Hale County, Alabama",prop_unemployed,0.05529172320217096
01065,"Hale County, Alabama",prop_nilf,0.4880427408412483
01065,"Hale County, Alabama",prop_health_insurance,0.9052941983267041
01065,"Hale County, Alabama",prop_low_ratio_ip,0.23622265300470785
01067,"Henry County, Alabama",total_pop_18plus,13537
01067,"Henry County, Alabama",prop_white,0.7072900250977645
01067,"Henry County, Alabama",prop_foreign_born,0.01130235650439536
01067,"Henry County, Alabama",median_age,44.4
01067,"Henry County, Alabama",median_income,50017
01067,"Henry County, Alabama",median_rent,627
01067,"Henry County, Alabama",prop_less_than_hs,0.20619658119658119
01067,"Henry County, Alabama",prop_bachelor_above,0.17061143984220908
01067,"Henry County, Alabama",prop_unemployed,0.030836063238854863
01067,"Henry County, Alabama",prop_nilf,0.47578692493946734
01067,"Henry County, Alabama",prop_health_insurance,0.9016237435317909
01067,"Henry County, Alabama",prop_low_ratio_ip,0.15205327413984462
01069,"Houston County, Alabama",total_pop_18plus,80349
01069,"Houston County, Alabama",prop_white,0.6909514622452293
01069,"Houston County, Alabama",prop_foreign_born,0.029110505420104793
01069,"Houston County, Alabama",median_age,40.1
01069,"Houston County, Alabama",median_income,47580
01069,"Houston County, Alabama",median_rent,754
01069,"Houston County, Alabama",prop_less_than_hs,0.13955871964985664
01069,"Houston County, Alabama",prop_bachelor_above,0.21706671837560076
01069,"Houston County, Alabama",prop_unemployed,0.036576277705658924
01069,"Houston County, Alabama",prop_nilf,0.4278210490888985
01069,"Houston County, Alabama",prop_health_insurance,0.894936159961455
01069,"Houston County, Alabama",prop_low_ratio_ip,0.18868217656425992
01071,"Jackson County, Alabama",total_pop_18plus,40870
01071,"Jackson County, Alabama",prop_white,0.9152202422278793
01071,"Jackson County, Alabama",prop_foreign_born,0.014558355762172744
01071,"Jackson County, Alabama",median_age,43.1
01071,"Jackson County, Alabama",median_income,41769
01071,"Jackson County, Alabama",median_rent,590
01071,"Jackson County, Alabama",prop_less_than_hs,0.1680585961782751
01071,"Jackson County, Alabama",prop_bachelor_above,0.13986864509851618
01071,"Jackson County, Alabama",prop_unemployed,0.026076453033963335
01071,"Jackson County, Alabama",prop_nilf,0.4917341670219317
01071,"Jackson County, Alabama",prop_health_insurance,0.90491120112167
01071,"Jackson County, Alabama",prop_low_ratio_ip,0.22890149418926398
01073,"Jefferson County, Alabama",total_pop_18plus,508503
01073,"Jefferson County, Alabama",prop_white,0.518081494057725
01073,"Jefferson County, Alabama",prop_foreign_born,0.04813344267388786
01073,"Jefferson County, Alabama",median_age,37.7
01073,"Jefferson County, Alabama",median_income,53901
01073,"Jefferson County, Alabama",median_rent,900
01073,"Jefferson County, Alabama",prop_less_than_hs,0.09935452024823066
01073,"Jefferson County, Alabama",prop_bachelor_above,0.33379952550678943
01073,"Jefferson County, Alabama",prop_unemployed,0.04018589809494435
01073,"Jefferson County, Alabama",prop_nilf,0.37804483335046857
01073,"Jefferson County, Alabama",prop_health_insurance,0.9077956828670198
01073,"Jefferson County, Alabama",prop_low_ratio_ip,0.1678489884128399
01075,"Lamar County, Alabama",total_pop_18plus,10835
01075,"Lamar County, Alabama",prop_white,0.8753330932661145
01075,"Lamar County, Alabama",prop_foreign_born,0.007937240424550069
01075,"Lamar County, Alabama",median_age,44.8
01075,"Lamar County, Alabama",median_income,38364
01075,"Lamar County, Alabama",median_rent,425
01075,"Lamar County, Alabama",prop_less_than_hs,0.17657822506861848
01075,"Lamar County, Alabama",prop_bachelor_above,0.11934532886042493
01075,"Lamar County, Alabama",prop_unemployed,0.045839337175792506
01075,"Lamar County, Alabama",prop_nilf,0.48171829971181557
01075,"Lamar County, Alabama",prop_health_insurance,0.8940233236151603
01075,"Lamar County, Alabama",prop_low_ratio_ip,0.19229781771501925
01077,"Lauderdale County, Alabama",total_pop_18plus,74247
01077,"Lauderdale County, Alabama",prop_white,0.8690522494489822
01077,"Lauderdale County, Alabama",prop_foreign_born,0.022425148490848115
01077,"Lauderdale County, Alabama",median_age,41
01077,"Lauderdale County, Alabama",median_income,48094
01077,"Lauderdale County, Alabama",median_rent,663
01077,"Lauderdale County, Alabama",prop_less_than_hs,0.12618306449077132
01077,"Lauderdale County, Alabama",prop_bachelor_above,0.23500927585447914
01077,"Lauderdale County, Alabama",prop_unemployed,0.026150737416679788
01077,"Lauderdale County, Alabama",prop_nilf,0.44411641211357794
01077,"Lauderdale County, Alabama",prop_health_insurance,0.9099111877277587
01077,"Lauderdale County, Alabama",prop_low_ratio_ip,0.15227851684121144
01079,"Lawrence County, Alabama",total_pop_18plus,25875
01079,"Lawrence County, Alabama",prop_white,0.7804162381269284
